idcliente,idLojista,IdEnderecoLoja_Retira,IdEnderecoLojaRetirada_Retira,IdSku_Retira,User_Retira,Senha_Retira,IdClienteEnderecoSelecionado_Retira
31211035,10037,1883,1883,55000541,user_automacao_cb_228ff3ac306668s14930@vvtest.com,123456,34613814
31211036,10037,16370,16370,11005702,user_automacao_cb_228ff3ac4eea69s10753@vvtest.com,123456,34613815
31211037,10037,1883,1883,55011026,user_automacao_cb_228ff3ac62726ds22707@vvtest.com,123456,34613816
31211038,10037,1883,1883,55029408,user_automacao_cb_228ff3ac63f96fs13021@vvtest.com,123456,34613817
31211039,10037,16370,16370,11488763,user_automacao_cb_228ff3ac74e982s19077@vvtest.com,123456,34613818
31211040,10037,16370,16370,12694155,user_automacao_cb_228ff3ac951b1cs31765@vvtest.com,123456,34613819
31211041,10037,16370,16370,50000535,user_automacao_cb_228ff3aca74397s28032@vvtest.com,123456,34613820
31211042,10037,1883,1883,3685177,user_automacao_cb_228ff3acc13435s31805@vvtest.com,123456,34613821
31211043,10037,1883,1883,7533858,user_automacao_cb_228ff3acc35718s28587@vvtest.com,123456,34613822
31211044,10037,1883,1883,7927612,user_automacao_cb_228ff3acd3f907s28894@vvtest.com,123456,34613823
31211046,10037,1883,1883,55001398,user_automacao_cb_228ff3acf71145s20135@vvtest.com,123456,34613825
31211047,10037,16370,16370,55012049,user_automacao_cb_228ff3ad065377s165@vvtest.com,123456,34613826
31211048,10037,16370,16370,2394157,user_automacao_cb_228ff3ad21559cs17694@vvtest.com,123456,34613827
31211049,10037,1883,1883,55000543,user_automacao_cb_228ff3ad1e6f63s14084@vvtest.com,123456,34613828
31211050,10037,1883,1883,11298566,user_automacao_cb_228ff3ad33a543s5070@vvtest.com,123456,34613829
31211051,10037,16370,16370,209235,user_automacao_cb_228ff3ad5ab52es29325@vvtest.com,123456,34613831
31211052,10037,1883,1883,55006440,user_automacao_cb_228ff3ad61e114s27300@vvtest.com,123456,34613832
31211053,10037,1883,1883,55004844,user_automacao_cb_228ff3ad7d0a37s339@vvtest.com,123456,34613834
31211054,10037,16370,16370,8936103,user_automacao_cb_228ff3ad8128eas2810@vvtest.com,123456,34613833
31211055,10037,16370,16370,12358736,user_automacao_cb_228ff3ad9685a9s32045@vvtest.com,123456,34613835
31211056,10037,1883,1883,11612185,user_automacao_cb_228ff3adc6e45ds5206@vvtest.com,123456,34613836
31211057,10037,16370,16370,10079413,user_automacao_cb_228ff3add31980s6903@vvtest.com,123456,34613837
31211058,10037,1883,1883,55011883,user_automacao_cb_228ff3aded582cs29936@vvtest.com,123456,34613839
31211059,10037,1883,1883,55018147,user_automacao_cb_228ff3aded582cs3821@vvtest.com,123456,34613838
31211060,10037,1883,1883,11499921,user_automacao_cb_228ff3ae08cf6es26656@vvtest.com,123456,34613840
31211061,10037,1883,1883,128793,user_automacao_cb_228ff3ae29c4ffs24852@vvtest.com,123456,34613841
31211062,10037,1883,1883,5391110,user_automacao_cb_228ff3ae381d7as1291@vvtest.com,123456,34613842
31211063,10037,1883,1883,55029403,user_automacao_cb_228ff3ae5568cds15777@vvtest.com,123456,34613843
31211064,10037,16370,16370,11439321,user_automacao_cb_228ff3ae5568cds13596@vvtest.com,123456,34613844
31211065,10037,1883,1883,55000355,user_automacao_cb_228ff3ae674317s7464@vvtest.com,123456,34613845
31211067,10037,1883,1883,50000534,user_automacao_cb_228ff3ae899814s1266@vvtest.com,123456,34613846
31211068,10037,16370,16370,55002784,user_automacao_cb_228ff3ae9ad631s16858@vvtest.com,123456,34613847
31211069,10037,16370,16370,55010365,user_automacao_cb_228ff3aeb9d025s25562@vvtest.com,123456,34613848
31211070,10037,1883,1883,10627792,user_automacao_cb_228ff3aeba6c3bs6557@vvtest.com,123456,34613849
31211071,10037,16370,16370,55007785,user_automacao_cb_228ff3aecbd146s23736@vvtest.com,123456,34613850
31211072,10037,1883,1883,55002761,user_automacao_cb_228ff3aeefd43as2064@vvtest.com,123456,34613851
31211073,10037,1883,1883,55025659,user_automacao_cb_228ff3aefe531fs11844@vvtest.com,123456,34613852
31211075,10037,1883,1883,11665755,user_automacao_cb_228ff3af1d73ces21771@vvtest.com,123456,34613853
31211074,10037,1883,1883,55003079,user_automacao_cb_228ff3af18e063s8642@vvtest.com,123456,34613854
31211076,10037,16370,16370,14226782,user_automacao_cb_228ff3af2d0411s18844@vvtest.com,123456,34613855
31211077,10037,16370,16370,13123184,user_automacao_cb_228ff3af50dfc7s24291@vvtest.com,123456,34613856
31211078,10037,1883,1883,6460226,user_automacao_cb_228ff3af62e13es19344@vvtest.com,123456,34613857
31211079,10037,1883,1883,55029682,user_automacao_cb_228ff3af7a39b2s8019@vvtest.com,123456,34613858
31211080,10037,1883,1883,55010513,user_automacao_cb_228ff3af7d1ff0s3865@vvtest.com,123456,34613859
31211081,10037,1883,1883,55014197,user_automacao_cb_228ff3af93dc42s2284@vvtest.com,123456,34613860
31211082,10037,1883,1883,55003250,user_automacao_cb_228ff3afb6f48es15280@vvtest.com,123456,34613861
31211083,10037,1883,1883,55020322,user_automacao_cb_228ff3afca5583s2607@vvtest.com,123456,34613862
31211084,10037,1883,1883,55019981,user_automacao_cb_228ff3afe1ae26s24090@vvtest.com,123456,34613863
31211085,10037,1883,1883,13566587,user_automacao_cb_228ff3afe6901ds3984@vvtest.com,123456,34613864
31211086,10037,1883,1883,15112854,user_automacao_cb_228ff3affb299bs22901@vvtest.com,123456,34613865
31211087,10037,1883,1883,55011362,user_automacao_cb_228ff3b02064c7s17102@vvtest.com,123456,34613866
31211088,10037,1883,1883,55011059,user_automacao_cb_228ff3b02ff541s6346@vvtest.com,123456,34613867
31211089,10037,1883,1883,416589,user_automacao_cb_228ff3b04997afs20814@vvtest.com,123456,34613869
31211090,10037,1883,1883,13319504,user_automacao_cb_228ff3b04be19cs16104@vvtest.com,123456,34613868
31211091,10037,16370,16370,50001460,user_automacao_cb_228ff3b05bc017s3679@vvtest.com,123456,34613870
31211092,10037,1883,1883,55011989,user_automacao_cb_228ff3b08ae68as28688@vvtest.com,123456,34613871
31211093,10037,1883,1883,50000529,user_automacao_cb_228ff3b0a04345s25995@vvtest.com,123456,34613872
31211094,10037,16370,16370,55011075,user_automacao_cb_228ff3b0b8fb49s28158@vvtest.com,123456,34613873
31211095,10037,1883,1883,55014003,user_automacao_cb_228ff3b0beeed6s19420@vvtest.com,123456,34613874
31211096,10037,1883,1883,50001461,user_automacao_cb_228ff3b0d11728s8527@vvtest.com,123456,34613875
31211097,10037,1883,1883,12358752,user_automacao_cb_228ff3b0f4f2cfs2179@vvtest.com,123456,34613877
31211098,10037,1883,1883,6033628,user_automacao_cb_228ff3b10853c6s2449@vvtest.com,123456,34613878
31211099,10037,16370,16370,12107669,user_automacao_cb_228ff3b12096b1s8182@vvtest.com,123456,34613879
31211100,10037,16370,16370,55011468,user_automacao_cb_228ff3b1237d01s23330@vvtest.com,123456,34613880
31211101,10037,16370,16370,13079352,user_automacao_cb_228ff3b1377a18s32574@vvtest.com,123456,34613881
31211102,10037,1883,1883,50004211,user_automacao_cb_228ff3b15d5191s23098@vvtest.com,123456,34613882
31211103,10037,1883,1883,55003351,user_automacao_cb_228ff3b169386es30317@vvtest.com,123456,34613883
31211104,10037,1883,1883,5425690,user_automacao_cb_228ff3b1809108s10906@vvtest.com,123456,34613884
31211105,10037,1883,1883,55025660,user_automacao_cb_228ff3b18572f9s25289@vvtest.com,123456,34613885
31211106,10037,1883,1883,15003635,user_automacao_cb_228ff3b19614f6s29845@vvtest.com,123456,34613886
31211107,10037,1883,1883,55011064,user_automacao_cb_228ff3b1bab3dds24354@vvtest.com,123456,34613887
31211108,10037,1883,1883,12470365,user_automacao_cb_228ff3b1ca442cs18679@vvtest.com,123456,34613888
31211110,10037,16370,16370,11005653,user_automacao_cb_228ff3b1e434c1s24891@vvtest.com,123456,34613889
31211109,10037,1883,1883,50005455,user_automacao_cb_228ff3b1e2d54cs19146@vvtest.com,123456,34613890
31211111,10037,1883,1883,50000561,user_automacao_cb_228ff3b1f63637s16200@vvtest.com,123456,34613891
31211112,10037,1883,1883,55011071,user_automacao_cb_228ff3b21aae1ds12588@vvtest.com,123456,34613892
31211113,10037,1883,1883,55011727,user_automacao_cb_228ff3b227f4b5s14151@vvtest.com,123456,34613893
31211114,10037,1883,1883,13175571,user_automacao_cb_228ff3b23ba3e2s12087@vvtest.com,123456,34613894
31211115,10037,1883,1883,14213171,user_automacao_cb_228ff3b24010aas29944@vvtest.com,123456,34613895
31211116,10037,1883,1883,55010100,user_automacao_cb_228ff3b254f816s14084@vvtest.com,123456,34613896
31211117,10037,1883,1883,12731657,user_automacao_cb_228ff3b279be31s13201@vvtest.com,123456,34613897
31211118,10037,1883,1883,55014285,user_automacao_cb_228ff3b287047cs30159@vvtest.com,123456,34613898
31211119,10037,16370,16370,55018396,user_automacao_cb_228ff3b29f6e83s26119@vvtest.com,123456,34613899
31211120,10037,16370,16370,15003621,user_automacao_cb_228ff3b2a7d30ds10034@vvtest.com,123456,34613900
31211121,10037,16370,16370,55011877,user_automacao_cb_228ff3b2bb3405s8268@vvtest.com,123456,34613901
31211123,10037,1883,1883,55003442,user_automacao_cb_228ff3b2e662b4s21011@vvtest.com,123456,34613902
31211122,10037,1883,1883,55011990,user_automacao_cb_228ff3b2dfd2f3s17612@vvtest.com,123456,34613903
31211125,10037,1883,1883,10184492,user_automacao_cb_228ff3b3100aaes19704@vvtest.com,123456,34613905
31211127,10037,1883,1883,13369266,user_automacao_cb_228ff3b328c2cas16268@vvtest.com,123456,34613906
31211128,10037,16370,16370,55012398,user_automacao_cb_228ff3b32b0cf4s7937@vvtest.com,123456,34613907
31211130,10037,1883,1883,13341551,user_automacao_cb_228ff3b3552a09s15928@vvtest.com,123456,34613908
31211129,10037,16370,16370,55015546,user_automacao_cb_228ff3b3535542s16024@vvtest.com,123456,34613909
31211131,10037,1883,1883,50000919,user_automacao_cb_228ff3b37caf2fs20834@vvtest.com,123456,34613910
31211132,10037,1883,1883,55014858,user_automacao_cb_228ff3b391bdb0s8947@vvtest.com,123456,34613912
31211133,10037,1883,1883,46730,user_automacao_cb_228ff3b391e4d1s30719@vvtest.com,123456,34613913
31211134,10037,1883,1883,55016707,user_automacao_cb_228ff3b3c1a75es29062@vvtest.com,123456,34613914
31211135,10037,16370,16370,55014766,user_automacao_cb_228ff3b3c3a383s15761@vvtest.com,123456,34613915
31211136,10037,16370,16370,50001304,user_automacao_cb_228ff3b3e58328s10424@vvtest.com,123456,34613916
31211137,10037,16370,16370,55022927,user_automacao_cb_228ff3b400102ds6964@vvtest.com,123456,34613917
31211138,10037,1883,1883,13624782,user_automacao_cb_228ff3b3ffe8f1s26963@vvtest.com,123456,34613918
31211140,10037,16370,16370,55012560,user_automacao_cb_228ff3b430bd2ds7931@vvtest.com,123456,34613919
31211139,10037,16370,16370,12662039,user_automacao_cb_228ff3b42f5d57s19683@vvtest.com,123456,34613920
31211141,10037,1883,1883,55010523,user_automacao_cb_228ff3b446b5dcs13777@vvtest.com,123456,34613921
31211143,10037,1883,1883,50000881,user_automacao_cb_228ff3b46672d6s30083@vvtest.com,123456,34613924
31211144,10037,1883,1883,12639696,user_automacao_cb_228ff3b46672d6s1528@vvtest.com,123456,34613923
31211146,10037,1883,1883,12585027,user_automacao_cb_228ff3b4952416s6715@vvtest.com,123456,34613925
31211147,10037,16370,16370,55018241,user_automacao_cb_228ff3b497e333s23333@vvtest.com,123456,34613926
31211148,10037,1883,1883,55021646,user_automacao_cb_228ff3b4a50281s30793@vvtest.com,123456,34613927
31211150,10037,16370,16370,55019346,user_automacao_cb_228ff3b4cc8805s29119@vvtest.com,123456,34613928
31211149,10037,16370,16370,13566545,user_automacao_cb_228ff3b4cab344s28541@vvtest.com,123456,34613929
31211151,10037,1883,1883,55011061,user_automacao_cb_228ff3b4f9b22as420@vvtest.com,123456,34613930
31211152,10037,16370,16370,7110106,user_automacao_cb_228ff3b4febbd3s23598@vvtest.com,123456,34613932
31211153,10037,16370,16370,55002716,user_automacao_cb_228ff3b507bbfas27307@vvtest.com,123456,34613933
31211154,10037,1883,1883,55012504,user_automacao_cb_228ff3b52e7e07s30978@vvtest.com,123456,34613934
31211155,10037,1883,1883,55012503,user_automacao_cb_228ff3b530529as8800@vvtest.com,123456,34613935
31211156,10037,1883,1883,395760,user_automacao_cb_228ff3b55bf66fs9304@vvtest.com,123456,34613936
31211157,10037,1883,1883,13367293,user_automacao_cb_228ff3b55e675ds6776@vvtest.com,123456,34613937
31211158,10037,16370,16370,12191595,user_automacao_cb_228ff3b56a2758s21973@vvtest.com,123456,34613938
31211159,10037,1883,1883,55007654,user_automacao_cb_228ff3b58f1469s2151@vvtest.com,123456,34613939
31211160,10037,1883,1883,11732043,user_automacao_cb_228ff3b59492c8s31190@vvtest.com,123456,34613940
31211161,10037,16370,16370,6539819,user_automacao_cb_228ff3b5bdec9bs11631@vvtest.com,123456,34613941
31211162,10037,16370,16370,1981224,user_automacao_cb_228ff3b5c03674s29190@vvtest.com,123456,34613942
31211163,10037,16370,16370,55005413,user_automacao_cb_228ff3b5cd2ed9s19155@vvtest.com,123456,34613943
31211164,10037,16370,16370,22575,user_automacao_cb_228ff3b5edd663s17736@vvtest.com,123456,34613944
31211165,10037,1883,1883,55019916,user_automacao_cb_228ff3b5f99609s26593@vvtest.com,123456,34613945
31211167,10037,16370,16370,55010765,user_automacao_cb_228ff3b625880as31189@vvtest.com,123456,34613946
31211166,10037,1883,1883,11501384,user_automacao_cb_228ff3b625880as10612@vvtest.com,123456,34613947
31211168,10037,1883,1883,50004213,user_automacao_cb_228ff3b630aba5s28644@vvtest.com,123456,34613948
31211169,10037,1883,1883,55022928,user_automacao_cb_228ff3b64ee1fbs13391@vvtest.com,123456,34613949
31211170,10037,1883,1883,55004628,user_automacao_cb_228ff3b65e4b52s21544@vvtest.com,123456,34613950
31211172,10037,1883,1883,50005642,user_automacao_cb_228ff3b68a1635s21283@vvtest.com,123456,34613952
31211171,10037,16370,16370,55012030,user_automacao_cb_228ff3b6872febs2597@vvtest.com,123456,34613953
31211173,10037,16370,16370,55013112,user_automacao_cb_228ff3b69c65e4s13881@vvtest.com,123456,34613954
31211174,10037,16370,16370,55019977,user_automacao_cb_228ff3b6b4f6b7s32706@vvtest.com,123456,34613955
31211175,10037,1883,1883,14188583,user_automacao_cb_228ff3b6cc9d66s14613@vvtest.com,123456,34613956
31211178,10037,16370,16370,55016708,user_automacao_cb_228ff3b6e83bdes27889@vvtest.com,123456,34613957
31211177,10037,1883,1883,55016706,user_automacao_cb_228ff3b6e618f9s25299@vvtest.com,123456,34613958
31211179,10037,16370,16370,11336009,user_automacao_cb_228ff3b70587bes22224@vvtest.com,123456,34613959
31211180,10037,1883,1883,55012029,user_automacao_cb_228ff3b7184c7es3997@vvtest.com,123456,34613960
31211181,10037,16370,16370,50003883,user_automacao_cb_228ff3b72b8660s27255@vvtest.com,123456,34613961
31211182,10037,16370,16370,55021645,user_automacao_cb_228ff3b74b6a5as16883@vvtest.com,123456,34613962
31211183,10037,16370,16370,14039,user_automacao_cb_228ff3b74b6a5as32219@vvtest.com,123456,34613963
31211184,10037,1883,1883,55021666,user_automacao_cb_228ff3b7840688s27088@vvtest.com,123456,34613965
31211185,10037,1883,1883,55022453,user_automacao_cb_228ff3b794f6b7s31459@vvtest.com,123456,34613966
31211186,10037,1883,1883,50005647,user_automacao_cb_228ff3b7abd9d9s13949@vvtest.com,123456,34613967
31211187,10037,16370,16370,11736979,user_automacao_cb_228ff3b7bc7bb0s18275@vvtest.com,123456,34613968
31211188,10037,16370,16370,12634568,user_automacao_cb_228ff3b7c3f611s27468@vvtest.com,123456,34613969
31211189,10037,1883,1883,27567,user_automacao_cb_228ff3b7e69910s3124@vvtest.com,123456,34613970
31211190,10037,1883,1883,55021659,user_automacao_cb_228ff3b7f62948s23116@vvtest.com,123456,34613971
31211191,10037,16370,16370,11668973,user_automacao_cb_228ff3b80a268cs19514@vvtest.com,123456,34613973
31211192,10037,1883,1883,55010519,user_automacao_cb_228ff3b81dfcc3s3982@vvtest.com,123456,34613974
31211193,10037,1883,1883,50005572,user_automacao_cb_228ff3b825ebfes4369@vvtest.com,123456,34613975
31211194,10037,1883,1883,55012567,user_automacao_cb_228ff3b849528ds18029@vvtest.com,123456,34613976
31211195,10037,1883,1883,55022930,user_automacao_cb_228ff3b856bff9s1069@vvtest.com,123456,34613977
31211196,10037,1883,1883,55016582,user_automacao_cb_228ff3b86c1cabs19849@vvtest.com,123456,34613978
31211197,10037,16370,16370,4155396,user_automacao_cb_228ff3b88040f0s22103@vvtest.com,123456,34613979
31211198,10037,1883,1883,3111677,user_automacao_cb_228ff3b88b3d5ds18904@vvtest.com,123456,34613980
31211199,10037,1883,1883,55012262,user_automacao_cb_228ff3b8ac32f6s18482@vvtest.com,123456,34613981
31211200,10037,16370,16370,55000020,user_automacao_cb_228ff3b8bf1e99s21748@vvtest.com,123456,34613982
31211201,10037,1883,1883,12682221,user_automacao_cb_228ff3b8c8947ds6619@vvtest.com,123456,34613983
31211202,10037,1883,1883,55011876,user_automacao_cb_228ff3b8d7fdd1s5680@vvtest.com,123456,34613984
31211203,10037,1883,1883,50000876,user_automacao_cb_228ff3b8ea2644s20178@vvtest.com,123456,34613985
31211204,10037,1883,1883,55014936,user_automacao_cb_228ff3b9046502s30598@vvtest.com,123456,34613986
31211205,10037,16370,16370,55020339,user_automacao_cb_228ff3b9192587s14514@vvtest.com,123456,34613987
31211206,10037,1883,1883,55011156,user_automacao_cb_228ff3b923fb7as9889@vvtest.com,123456,34613988
31211207,10037,1883,1883,55000021,user_automacao_cb_228ff3b934279as31875@vvtest.com,123456,34613989
31211208,10037,1883,1883,13319410,user_automacao_cb_228ff3b9493640s17696@vvtest.com,123456,34613990
31211209,10037,1883,1883,55020182,user_automacao_cb_228ff3b96522b3s17097@vvtest.com,123456,34613991
31211210,10037,1883,1883,10967867,user_automacao_cb_228ff3b977241as7634@vvtest.com,123456,34613993
31211211,10037,16370,16370,55004783,user_automacao_cb_228ff3b98506b5s19276@vvtest.com,123456,34613994
31211212,10037,1883,1883,55012496,user_automacao_cb_228ff3b998409ds26018@vvtest.com,123456,34613995
31211213,10037,1883,1883,13566593,user_automacao_cb_228ff3b9ad764bs23819@vvtest.com,123456,34613996
31211214,10037,1883,1883,13387455,user_automacao_cb_228ff3b9c655f6s6869@vvtest.com,123456,34613997
31211215,10037,1883,1883,5391095,user_automacao_cb_228ff3b9d7baa9s8563@vvtest.com,123456,34613998
31211216,10037,16370,16370,55021451,user_automacao_cb_228ff3b9e5c455s1845@vvtest.com,123456,34613999
31211217,10037,1883,1883,55027466,user_automacao_cb_228ff3b9fa5ddcs14143@vvtest.com,123456,34614000
31211218,10037,1883,1883,2372403,user_automacao_cb_228ff3ba0d70c2s8689@vvtest.com,123456,34614001
31211219,10037,1883,1883,55016396,user_automacao_cb_228ff3ba211fads22766@vvtest.com,123456,34614002
31211220,10037,1883,1883,11478745,user_automacao_cb_228ff3ba319ab4s16959@vvtest.com,123456,34614003
31211221,10037,16370,16370,55020309,user_automacao_cb_228ff3ba44d470s15642@vvtest.com,123456,34614004
31211222,10037,1883,1883,11823314,user_automacao_cb_228ff3ba5a5831s3514@vvtest.com,123456,34614005
31211223,10037,16370,16370,3041,user_automacao_cb_228ff3ba6f18abs15285@vvtest.com,123456,34614006
31211224,10037,1883,1883,55006751,user_automacao_cb_228ff3ba81dd5as19460@vvtest.com,123456,34614007
31211225,10037,16370,16370,55015574,user_automacao_cb_228ff3ba953e45s6714@vvtest.com,123456,34614008
31211226,10037,1883,1883,55022866,user_automacao_cb_228ff3baa6f16as16135@vvtest.com,123456,34614009
31211227,10037,1883,1883,55012558,user_automacao_cb_228ff3babb15abs10847@vvtest.com,123456,34614010
